filename,objectid,side,angle,confidence,method
Fotos/99-100.Paises Bajos/100.pdf,3b8ce46e-f54d-4747-9dfd-f0f129ef1c8a,back,270,1.0,manual
001.pdf,7a3f08de-58a0-4ade-b0e2-e4b482ef640b,back,90,1.0,manual
002.pdf,03863806-a533-4248-a3c0-f0bf9ff8d8a2,back,90,1.0,manual
003.pdf,d5a8124e-f320-442a-9d2b-b3f816286c99,back,270,1.0,manual
004.pdf,1faec90f-f513-4b0d-a584-36f89cc4c0fe,back,90,1.0,manual
005.pdf,70a308e3-6316-4fe6-a09e-d9b379d2c909,back,90,1.0,manual
007.pdf,97b7c404-922b-454f-b3cf-ebbc364f1462,back,90,1.0,manual
008.pdf,73463053-ee57-48de-b2f7-76636cd45faf,back,90,1.0,manual
009.pdf,99e09e43-303a-4f4a-850a-3a5613b4c636,back,270,1.0,manual
010.pdf,94516166-cd12-40f7-9604-56e08a085567,back,90,1.0,manual
011.pdf,47553b34-fa9e-49cf-a8d7-6663b4ea7ecf,back,270,1.0,manual
012.pdf,329abc78-addb-462f-b2b6-f030909540fd,back,270,1.0,manual
013.pdf,6b61c0ba-e9d0-4a1d-ba57-79c309ddff96,back,270,1.0,manual
014.pdf,a2a722b8-5ee7-4d2b-970d-3c06e181c10a,back,270,1.0,manual
015.pdf,6846df23-0c64-4f0a-b73f-e5e4e78a0fad,back,270,1.0,manual
016.pdf,1b360391-03c1-423f-bbc5-702f1e234f58,back,270,1.0,manual
017.pdf,b8553625-2e96-4d0c-80c2-8e5f576f7097,back,90,1.0,manual
019.pdf,8632ff1a-f5b7-4b5e-85dc-42625761d55e,back,270,1.0,manual
020.pdf,c61078b5-2df6-465a-a42e-6fd10e830f8a,back,90,1.0,manual
021.pdf,41ddd477-7cf4-40ab-910f-73d29191065b,back,90,1.0,manual
023.pdf,9fc0558a-2dca-429f-b8c7-a1b174851a1c,front,270,1.0,manual
025.pdf,b2a82bc1-9ae3-4186-a479-67f6916fc5d1,back,270,1.0,manual
027.pdf,9e953996-48a8-471e-843d-6bb5761e9823,back,270,1.0,manual
028.pdf,b3ea8dd7-9c9b-4ed1-b9ce-a363edd88139,front,270,1.0,manual
029.pdf,d0468e01-9fec-47db-ac50-f42b22155e4c,front,270,1.0,manual
031.pdf,3afddf6f-12ff-4e4f-9cc5-03f41bf56a07,back,270,1.0,manual
032.pdf,8487d66f-3b70-45de-bafd-f90b77927c25,back,270,1.0,manual
033.pdf,1210387d-f04f-4ae5-b4ec-c4d784be87db,back,270,1.0,manual
035.pdf,3e6807e1-4f91-4ca5-b6f0-857d64b77c29,back,270,1.0,manual
036.pdf,334009df-b8f8-496b-9f17-86df8749bd40,back,270,1.0,manual
037.pdf,8898b34b-2ab2-40fc-a846-bb4efa7242b1,back,270,1.0,manual
038.pdf,c0a7651b-caf6-4de5-b92f-8de28bfc9138,back,90,1.0,manual
040.pdf,22bec2ca-167b-442b-ac8e-86fd415499de,back,90,1.0,manual
041.pdf,740e537b-9b1b-4e89-a5e6-b98a48a9cbda,back,270,1.0,manual
042.pdf,7fa6e955-a562-468f-a0d6-f14c18bc0863,back,270,1.0,manual
043.pdf,349b335d-1692-455c-9834-ff71e376c10f,back,270,1.0,manual
044.pdf,aa870318-7907-4689-abf2-2cfe27982c02,back,270,1.0,manual
045.pdf,cf65e431-b393-472c-928c-861be0aa0015,back,270,1.0,manual
046.pdf,94645a3d-a55e-484b-816d-fbc946fb1d56,back,270,1.0,manual
047.pdf,9306104c-8f25-4888-9ead-adef37e356a4,back,270,1.0,manual
048.pdf,1072e505-5f67-4229-8eb3-a5f9f91fce9b,back,270,1.0,manual
049.pdf,18847054-6acd-40e4-930b-39c944edbc61,back,270,1.0,manual
050.pdf,839c7893-c698-4407-853f-af44d0b4979f,back,270,1.0,manual
051.pdf,dff0db36-c5f9-4c4f-a67e-f9640623faa1,back,90,1.0,manual
053.pdf,90542a2a-1cae-46b2-996e-29883daaa2bc,back,90,1.0,manual
055.pdf,25a733ca-0084-4661-bd63-9328fc124072,back,270,1.0,manual
056.pdf,3c2648c9-fc8c-4f9d-9e98-2936f7e82dda,back,270,1.0,manual
057.pdf,6c7aecda-31e6-4f6e-8af6-3c6352222204,back,90,1.0,manual
058.pdf,a0d01ae7-0fed-4575-9cb0-8ab27e9a9365,back,270,1.0,manual
059.pdf,5f93cebd-56eb-42e8-aafd-815910fc5721,back,270,1.0,manual
060.pdf,c33cc129-65be-4e05-8b18-eed4dcf8323a,back,270,1.0,manual
061.pdf,2578099d-ab17-4019-80a5-b94c73de6bd5,back,270,1.0,manual
062.pdf,b72a2dfb-874c-4a71-8cb0-76bed7500922,back,90,1.0,manual
063.pdf,2529094b-a015-43b7-9837-e8e88ca97f55,back,270,1.0,manual
064.pdf,fe054ded-15d4-4e9c-8655-47263eb55ab6,back,270,1.0,manual
065.pdf,eada4402-b793-40ca-87bb-10d237c8729d,back,270,1.0,manual
066.pdf,787b0f30-721e-45e7-a12a-0b83d4dc6aed,back,270,1.0,manual
067.pdf,0a27d6bb-7f77-4f78-b75d-dca78b782e4b,back,90,1.0,manual
068.pdf,28b41e07-0db1-42e9-a54c-37cf2ffa65e7,back,270,1.0,manual
069.pdf,dbbaef0a-f725-48fe-8c2f-0f53e8ab5cfd,back,90,1.0,manual
070.pdf,0f784e47-aa9e-4cb1-b1d0-a0985255d14e,back,90,1.0,manual
072.pdf,75f33208-9c69-4cc1-a1ba-2904aad7b49a,back,270,1.0,manual
073.pdf,07e0ee47-cd3d-41dd-84bb-e04587dcca91,back,90,1.0,manual
075.pdf,665930d9-dc81-4cb8-ab39-6b3f0e483dee,back,90,1.0,manual
077.pdf,b03cade3-42ee-4410-80e9-07160119dfb3,back,90,1.0,manual
078.pdf,7cacf8c1-547f-45a4-8063-370b6d5f7e1d,back,270,1.0,manual
079.pdf,b503517d-b713-4c69-90df-c050b9529a9d,back,90,1.0,manual
080.pdf,ee919e6b-0dbe-45fb-b087-6630540fe833,back,270,1.0,manual
082.pdf,48cddc6e-2467-49a1-997d-84cc9add9efc,back,270,1.0,manual
083.pdf,cb6ad435-7ab4-4590-b32c-49c63d2715f2,back,270,1.0,manual
084.pdf,95cc6ace-999d-4409-ae96-5c9a9acdabbe,back,270,1.0,manual
085.pdf,b623958b-ab32-47e2-80ba-24bef6467b6a,back,270,1.0,manual
086.pdf,a3138d52-0a4a-4bbc-84c7-5b289e71c7f9,back,270,1.0,manual
087.pdf,4bff1ffe-89e2-4d4c-8b6f-e8303301a978,back,270,1.0,manual
088.pdf,7212cfa7-96a7-4621-b541-2870aa9c0c40,back,270,1.0,manual
089.pdf,dd797624-d63b-4df1-bd95-f670b88282fe,back,270,1.0,manual
090.pdf,55ddd066-545f-4e03-92f4-ade27a7b10bb,back,270,1.0,manual
097.pdf,a3f6d712-4f7f-482f-95ef-ffdf10a431c1,back,270,1.0,manual
098.pdf,d56758f8-b9f7-4d47-8335-cdeab331560e,back,270,1.0,manual
099.pdf,504e4741-84c1-40b4-a50e-abcba3de589b,back,90,1.0,manual
100.pdf,1a6d196d-1c52-4045-83c4-8616f9875d25,back,270,1.0,manual
006.pdf,c76ebaa9-4563-494b-b1f7-fd84d335a30a,front,270,1.0,manual
006.pdf,c76ebaa9-4563-494b-b1f7-fd84d335a30a,back,90,1.0,manual
018.pdf,7199f279-55a0-471b-97ab-8c0836493e7f,front,270,1.0,manual
018.pdf,7199f279-55a0-471b-97ab-8c0836493e7f,back,90,1.0,manual
034.pdf,b1e23454-5780-430b-8f87-8658fa2374b5,front,90,1.0,manual
034.pdf,b1e23454-5780-430b-8f87-8658fa2374b5,back,270,1.0,manual
039.pdf,ad9e8ef7-57de-4b56-a971-1935c24d6974,front,90,1.0,manual
039.pdf,ad9e8ef7-57de-4b56-a971-1935c24d6974,back,270,1.0,manual
052.pdf,f726bf40-f75a-4fd4-98ed-596d2f1ab62b,front,90,1.0,manual
052.pdf,f726bf40-f75a-4fd4-98ed-596d2f1ab62b,back,270,1.0,manual
054.pdf,22285559-69f9-45d4-a268-0a783bfe13a2,front,270,1.0,manual
054.pdf,22285559-69f9-45d4-a268-0a783bfe13a2,back,90,1.0,manual
071.pdf,c3e210c5-8316-4c92-82d4-ea4620bd08bb,front,270,1.0,manual
071.pdf,c3e210c5-8316-4c92-82d4-ea4620bd08bb,back,90,1.0,manual
074.pdf,bd270023-e98f-49b3-99b1-2cc850359d0d,front,270,1.0,manual
074.pdf,bd270023-e98f-49b3-99b1-2cc850359d0d,back,90,1.0,manual
076.pdf,b0c1c898-bf39-4066-9c08-622cba458f84,front,90,1.0,manual
076.pdf,b0c1c898-bf39-4066-9c08-622cba458f84,back,270,1.0,manual
081.pdf,4a61bf08-a624-44fb-ae79-6765c3e7d4b8,front,90,1.0,manual
081.pdf,4a61bf08-a624-44fb-ae79-6765c3e7d4b8,back,270,1.0,manual
091.pdf,f504a842-3d56-47dc-a261-43cb91f21b87,front,90,1.0,manual
091.pdf,f504a842-3d56-47dc-a261-43cb91f21b87,back,270,1.0,manual
